id,user_id,day,eve,free,created_at,updated_at
1454,17,2015-05-29 00:00:00 UTC,true,false,2015-05-29 03:59:30 UTC,2015-05-29 16:20:54 UTC
1455,17,2015-05-29 00:00:00 UTC,false,false,2015-05-29 03:59:30 UTC,2015-05-29 16:20:54 UTC
1456,17,2015-05-28 00:00:00 UTC,true,false,2015-05-29 03:59:30 UTC,2015-05-29 16:20:54 UTC
1457,17,2015-05-28 00:00:00 UTC,false,true,2015-05-29 03:59:30 UTC,2015-05-29 03:59:30 UTC
1458,17,2015-05-27 00:00:00 UTC,true,false,2015-05-29 03:59:30 UTC,2015-05-29 16:20:54 UTC
1459,17,2015-05-27 00:00:00 UTC,false,false,2015-05-29 03:59:30 UTC,2015-05-29 16:20:54 UTC
1460,17,2015-05-26 00:00:00 UTC,true,false,2015-05-29 03:59:30 UTC,2015-05-29 16:20:54 UTC
1461,17,2015-05-26 00:00:00 UTC,false,true,2015-05-29 03:59:30 UTC,2015-05-29 03:59:30 UTC
1462,17,2015-05-25 00:00:00 UTC,true,true,2015-05-29 03:59:31 UTC,2015-05-29 03:59:31 UTC
1463,17,2015-05-25 00:00:00 UTC,false,true,2015-05-29 03:59:31 UTC,2015-05-29 03:59:31 UTC
1464,17,2015-05-25 00:00:00 UTC,false,true,2015-05-29 03:59:31 UTC,2015-05-29 03:59:31 UTC
1465,12,2015-05-31 00:00:00 UTC,true,false,2015-05-29 03:59:31 UTC,2015-05-29 17:10:01 UTC
1466,12,2015-05-31 00:00:00 UTC,false,false,2015-05-29 03:59:31 UTC,2015-05-29 16:23:11 UTC
1467,12,2015-05-30 00:00:00 UTC,true,false,2015-05-29 03:59:31 UTC,2015-05-29 16:23:11 UTC
1468,12,2015-05-30 00:00:00 UTC,false,false,2015-05-29 03:59:31 UTC,2015-05-29 16:23:11 UTC
1469,12,2015-05-29 00:00:00 UTC,true,false,2015-05-29 03:59:31 UTC,2015-05-29 16:23:12 UTC
1470,12,2015-05-29 00:00:00 UTC,false,false,2015-05-29 03:59:31 UTC,2015-05-29 16:23:12 UTC
1471,12,2015-05-28 00:00:00 UTC,true,false,2015-05-29 03:59:31 UTC,2015-05-29 16:23:12 UTC
1472,12,2015-05-28 00:00:00 UTC,false,false,2015-05-29 03:59:31 UTC,2015-05-29 17:13:16 UTC
1473,12,2015-05-27 00:00:00 UTC,true,false,2015-05-29 03:59:31 UTC,2015-05-29 16:23:12 UTC
1474,12,2015-05-27 00:00:00 UTC,false,false,2015-05-29 03:59:31 UTC,2015-05-29 16:23:12 UTC
1475,12,2015-05-26 00:00:00 UTC,true,false,2015-05-29 03:59:32 UTC,2015-05-29 16:23:12 UTC
1476,12,2015-05-26 00:00:00 UTC,false,false,2015-05-29 03:59:32 UTC,2015-05-29 16:31:06 UTC
1477,12,2015-05-25 00:00:00 UTC,true,true,2015-05-29 03:59:32 UTC,2015-05-29 03:59:32 UTC
1478,12,2015-05-25 00:00:00 UTC,false,true,2015-05-29 03:59:32 UTC,2015-05-29 03:59:32 UTC
1479,12,2015-05-25 00:00:00 UTC,false,true,2015-05-29 03:59:32 UTC,2015-05-29 03:59:32 UTC
1480,13,2015-05-27 00:00:00 UTC,false,false,2015-05-29 03:59:32 UTC,2015-05-29 16:32:35 UTC
1481,13,2015-05-29 00:00:00 UTC,true,false,2015-05-29 03:59:32 UTC,2015-05-29 16:32:35 UTC
1482,13,2015-05-28 00:00:00 UTC,true,false,2015-05-29 03:59:32 UTC,2015-05-29 16:32:35 UTC
1483,13,2015-05-27 00:00:00 UTC,true,false,2015-05-29 03:59:32 UTC,2015-05-29 16:32:35 UTC
1484,13,2015-05-26 00:00:00 UTC,true,false,2015-05-29 03:59:32 UTC,2015-05-29 16:32:35 UTC
1485,13,2015-05-25 00:00:00 UTC,true,false,2015-05-29 03:59:32 UTC,2015-05-29 16:57:14 UTC
1486,21,2015-05-27 00:00:00 UTC,false,false,2015-05-29 03:59:32 UTC,2015-05-29 17:28:30 UTC
1487,21,2015-05-29 00:00:00 UTC,true,false,2015-05-29 03:59:32 UTC,2015-05-29 17:18:40 UTC
1488,21,2015-05-28 00:00:00 UTC,true,false,2015-05-29 03:59:33 UTC,2015-05-29 17:19:13 UTC
1489,21,2015-05-27 00:00:00 UTC,true,false,2015-05-29 03:59:33 UTC,2015-05-29 17:19:13 UTC
1490,21,2015-05-26 00:00:00 UTC,true,false,2015-05-29 03:59:33 UTC,2015-05-29 17:19:13 UTC
1491,21,2015-05-25 00:00:00 UTC,true,false,2015-05-29 03:59:33 UTC,2015-05-29 17:19:13 UTC
1492,19,2015-05-27 00:00:00 UTC,false,false,2015-05-29 03:59:33 UTC,2015-05-29 17:27:08 UTC
1493,19,2015-05-29 00:00:00 UTC,true,false,2015-05-29 03:59:33 UTC,2015-05-29 17:27:08 UTC
1494,19,2015-05-28 00:00:00 UTC,true,false,2015-05-29 03:59:33 UTC,2015-05-29 17:27:08 UTC
1495,19,2015-05-27 00:00:00 UTC,true,true,2015-05-29 03:59:33 UTC,2015-05-29 03:59:33 UTC
1496,19,2015-05-26 00:00:00 UTC,true,false,2015-05-29 03:59:33 UTC,2015-05-29 17:27:08 UTC
1497,19,2015-05-25 00:00:00 UTC,true,true,2015-05-29 03:59:33 UTC,2015-05-29 03:59:33 UTC
1498,6,2015-05-31 00:00:00 UTC,true,true,2015-05-29 03:59:33 UTC,2015-05-29 03:59:33 UTC
1499,6,2015-05-31 00:00:00 UTC,false,false,2015-05-29 03:59:33 UTC,2015-05-29 17:15:46 UTC
1500,6,2015-05-30 00:00:00 UTC,true,false,2015-05-29 03:59:34 UTC,2015-05-29 17:15:46 UTC
1501,6,2015-05-30 00:00:00 UTC,false,false,2015-05-29 03:59:34 UTC,2015-05-29 17:15:46 UTC
1502,6,2015-05-29 00:00:00 UTC,true,false,2015-05-29 03:59:34 UTC,2015-05-29 17:15:47 UTC
1503,6,2015-05-29 00:00:00 UTC,false,false,2015-05-29 03:59:34 UTC,2015-05-29 17:15:47 UTC
1504,6,2015-05-28 00:00:00 UTC,true,false,2015-05-29 03:59:34 UTC,2015-05-29 17:15:47 UTC
1505,6,2015-05-28 00:00:00 UTC,false,true,2015-05-29 03:59:34 UTC,2015-05-29 03:59:34 UTC
1506,6,2015-05-27 00:00:00 UTC,true,false,2015-05-29 03:59:34 UTC,2015-05-29 17:15:47 UTC
1507,6,2015-05-27 00:00:00 UTC,false,false,2015-05-29 03:59:34 UTC,2015-05-29 17:15:47 UTC
1508,6,2015-05-26 00:00:00 UTC,true,false,2015-05-29 03:59:34 UTC,2015-05-29 17:15:47 UTC
1509,6,2015-05-26 00:00:00 UTC,false,false,2015-05-29 03:59:34 UTC,2015-05-29 17:15:48 UTC
1510,6,2015-05-25 00:00:00 UTC,true,true,2015-05-29 03:59:34 UTC,2015-05-29 03:59:34 UTC
1511,6,2015-05-25 00:00:00 UTC,false,true,2015-05-29 03:59:34 UTC,2015-05-29 03:59:34 UTC
1512,6,2015-05-25 00:00:00 UTC,false,true,2015-05-29 03:59:34 UTC,2015-05-29 03:59:34 UTC
1513,27,2015-05-27 00:00:00 UTC,false,false,2015-05-29 03:59:34 UTC,2015-05-29 17:16:07 UTC
1514,27,2015-05-31 00:00:00 UTC,true,true,2015-05-29 03:59:35 UTC,2015-05-29 03:59:35 UTC
1515,27,2015-05-31 00:00:00 UTC,false,false,2015-05-29 03:59:35 UTC,2015-05-29 17:16:07 UTC
1516,27,2015-05-30 00:00:00 UTC,true,false,2015-05-29 03:59:35 UTC,2015-05-29 17:16:07 UTC
1517,27,2015-05-30 00:00:00 UTC,false,false,2015-05-29 03:59:35 UTC,2015-05-30 05:19:36 UTC
1518,27,2015-05-30 00:00:00 UTC,false,true,2015-05-29 03:59:35 UTC,2015-05-29 03:59:35 UTC
1519,14,2015-05-31 00:00:00 UTC,true,true,2015-05-29 17:48:41 UTC,2015-05-29 17:48:41 UTC
1520,14,2015-05-31 00:00:00 UTC,false,true,2015-05-29 17:48:41 UTC,2015-05-29 17:48:41 UTC
1521,14,2015-05-30 00:00:00 UTC,true,true,2015-05-29 17:48:41 UTC,2015-05-29 17:48:41 UTC
1522,14,2015-05-30 00:00:00 UTC,false,true,2015-05-29 17:48:41 UTC,2015-05-29 17:48:41 UTC
1523,14,2015-05-29 00:00:00 UTC,true,true,2015-05-29 17:48:41 UTC,2015-05-29 17:48:41 UTC
1524,14,2015-05-29 00:00:00 UTC,false,true,2015-05-29 17:48:41 UTC,2015-05-29 17:48:41 UTC
1525,14,2015-05-28 00:00:00 UTC,true,true,2015-05-29 17:48:41 UTC,2015-05-29 17:48:41 UTC
1526,14,2015-05-28 00:00:00 UTC,false,true,2015-05-29 17:48:41 UTC,2015-05-29 17:48:41 UTC
1527,14,2015-05-27 00:00:00 UTC,true,true,2015-05-29 17:48:41 UTC,2015-05-29 17:48:41 UTC
1528,14,2015-05-27 00:00:00 UTC,false,true,2015-05-29 17:48:41 UTC,2015-05-29 17:48:41 UTC
